年份,類別,分類,縣市,名字,政黨名稱,性別,參選年齡,現任,當選註記,得票數,得票率,投票數,選舉人數,當選人數合計
2014,非直轄市,區域,宜蘭縣,林成功,無黨籍及未經政黨推薦,1,52,N,*,8378,38.2,22520,29143,2
2014,非直轄市,區域,宜蘭縣,吳宏謀,民主進步黨,1,64,Y,*,6870,31.33,22520,29143,2
2014,非直轄市,區域,宜蘭縣,李清林,中國國民黨,1,65,Y,NA,6679,30.46,22520,29143,2
2014,非直轄市,區域,宜蘭縣,廖明照,無黨籍及未經政黨推薦,1,55,N,NA,2806,15.63,18509,26152,2
2014,非直轄市,區域,宜蘭縣,陳俊宇,民主進步黨,1,39,N,*,5257,29.28,18509,26152,2
2014,非直轄市,區域,宜蘭縣,黃浴沂,中國國民黨,1,62,Y,*,5224,29.1,18509,26152,2
2014,非直轄市,區域,宜蘭縣,張漢東,民主進步黨,1,54,Y,NA,4127,22.99,18509,26152,2
2014,非直轄市,區域,宜蘭縣,林錦坤,無黨籍及未經政黨推薦,1,50,N,NA,536,2.98,18509,26152,2
2014,非直轄市,區域,宜蘭縣,陳福山,無黨籍及未經政黨推薦,1,57,Y,*,5485,34.96,16024,20012,2
2014,非直轄市,區域,宜蘭縣,黃建勇,中國國民黨,1,56,N,*,5336,34.01,16024,20012,2
2014,非直轄市,區域,宜蘭縣,林水金,民主進步黨,1,62,Y,NA,4864,31.01,16024,20012,2
2014,非直轄市,區域,宜蘭縣,陳漢鍾,無黨籍及未經政黨推薦,1,43,N,*,6679,19.64,34803,53526,5
2014,非直轄市,區域,宜蘭縣,劉添梧,民主進步黨,1,66,Y,*,5551,16.32,34803,53526,5
2014,非直轄市,區域,宜蘭縣,吳秋齡,中國國民黨,2,57,Y,*,7646,22.49,34803,53526,5
2014,非直轄市,區域,宜蘭縣,謝志得,民主進步黨,1,46,Y,NA,3464,10.19,34803,53526,5
2014,非直轄市,區域,宜蘭縣,黃素琴,民主進步黨,2,50,Y,*,5640,16.59,34803,53526,5
2014,非直轄市,區域,宜蘭縣,陳鴻禧,中國國民黨,1,55,Y,*,5013,14.74,34803,53526,5
2014,非直轄市,區域,宜蘭縣,張明華,民主進步黨,1,53,N,*,4478,21.25,21598,31943,3
2014,非直轄市,區域,宜蘭縣,沈德茂,無黨籍及未經政黨推薦,1,58,Y,*,6425,30.49,21598,31943,3
2014,非直轄市,區域,宜蘭縣,黃適超,民主進步黨,1,53,Y,*,6329,30.04,21598,31943,3
2014,非直轄市,區域,宜蘭縣,林朝旺,中國國民黨,1,64,Y,NA,3835,18.2,21598,31943,3
2014,非直轄市,區域,宜蘭縣,邱素梅,無黨籍及未經政黨推薦,2,49,Y,NA,2800,10.1,28336,42373,4
2014,非直轄市,區域,宜蘭縣,楊政誠,中國國民黨,1,71,Y,*,5035,18.17,28336,42373,4
2014,非直轄市,區域,宜蘭縣,薛呈懿,樹黨,2,25,N,*,3594,12.97,28336,42373,4
2014,非直轄市,區域,宜蘭縣,張秋明,民主進步黨,1,62,Y,*,4919,17.75,28336,42373,4
2014,非直轄市,區域,宜蘭縣,游祥德,民主進步黨,1,62,Y,*,5557,20.05,28336,42373,4
2014,非直轄市,區域,宜蘭縣,張建成,無黨籍及未經政黨推薦,1,47,N,NA,3500,12.63,28336,42373,4
2014,非直轄市,區域,宜蘭縣,林松根,中國國民黨,1,56,N,NA,2299,8.29,28336,42373,4
2014,非直轄市,區域,宜蘭縣,李志鏞,中國國民黨,1,48,Y,NA,6505,48.71,13744,18480,1
2014,非直轄市,區域,宜蘭縣,陳文昌,民主進步黨,1,61,N,*,6847,51.28,13744,18480,1
2014,非直轄市,區域,宜蘭縣,王明輝,民主進步黨,1,58,N,NA,3941,16.47,24539,33905,3
2014,非直轄市,區域,宜蘭縣,陳正男,無黨籍及未經政黨推薦,1,66,Y,*,4298,17.97,24539,33905,3
2014,非直轄市,區域,宜蘭縣,林騰煌,中國國民黨,1,66,N,NA,4142,17.31,24539,33905,3
2014,非直轄市,區域,宜蘭縣,林棋山,中國國民黨,1,63,Y,*,4981,20.82,24539,33905,3
2014,非直轄市,區域,宜蘭縣,邱嘉進,民主進步黨,1,37,N,*,6229,26.04,24539,33905,3
2014,非直轄市,區域,宜蘭縣,鄭金池,無黨籍及未經政黨推薦,1,63,N,NA,324,1.35,24539,33905,3
2014,非直轄市,區域,花蓮縣,魏嘉賢,中國國民黨,1,36,Y,*,4685,11.11,43086,73632,9
2014,非直轄市,區域,花蓮縣,莊枝財,民主進步黨,1,61,Y,*,3112,7.38,43086,73632,9
2014,非直轄市,區域,花蓮縣,謝國榮,中國國民黨,1,56,Y,*,3829,9.08,43086,73632,9
2014,非直轄市,區域,花蓮縣,方建興,民主進步黨,1,64,N,NA,2348,5.57,43086,73632,9
2014,非直轄市,區域,花蓮縣,楊文值,中國國民黨,1,59,Y,*,4871,11.56,43086,73632,9
2014,非直轄市,區域,花蓮縣,釋楊悟空,親民黨,1,60,N,NA,959,2.27,43086,73632,9
2014,非直轄市,區域,花蓮縣,施慧萍,中國國民黨,2,40,Y,*,2524,5.99,43086,73632,9
2014,非直轄市,區域,花蓮縣,林宗昆,中國國民黨,1,31,N,*,3125,7.41,43086,73632,9
2014,非直轄市,區域,花蓮縣,劉曉玫,民主進步黨,2,41,Y,*,3522,8.35,43086,73632,9
2014,非直轄市,區域,花蓮縣,江如玲,中國國民黨,2,49,N,NA,2361,5.6,43086,73632,9
2014,非直轄市,區域,花蓮縣,楊華美,無黨籍及未經政黨推薦,2,44,N,NA,2378,5.64,43086,73632,9
2014,非直轄市,區域,花蓮縣,李秋旺,中國國民黨,1,59,Y,*,4294,10.19,43086,73632,9
2014,非直轄市,區域,花蓮縣,施金樹,民主進步黨,1,56,Y,*,4126,9.79,43086,73632,9
2014,非直轄市,區域,花蓮縣,何禮臺,中國國民黨,1,52,Y,*,3817,51.25,8140,13221,2
2014,非直轄市,區域,花蓮縣,賴進坤,中國國民黨,1,55,Y,*,3630,48.74,8140,13221,2
2014,非直轄市,區域,花蓮縣,游美雲,民主進步黨,2,54,Y,*,3793,7.82,49983,81242,9
2014,非直轄市,區域,花蓮縣,游淑貞,無黨籍及未經政黨推薦,2,47,N,*,4476,9.23,49983,81242,9
2014,非直轄市,區域,花蓮縣,葉鯤璟,無黨籍及未經政黨推薦,1,60,Y,*,4135,8.53,49983,81242,9
2014,非直轄市,區域,花蓮縣,黃振富,民主進步黨,1,47,Y,*,4031,8.31,49983,81242,9
2014,非直轄市,區域,花蓮縣,張峻,中國國民黨,1,40,Y,*,4503,9.29,49983,81242,9
2014,非直轄市,區域,花蓮縣,鄭乾龍,民主進步黨,1,50,N,*,5499,11.34,49983,81242,9
2014,非直轄市,區域,花蓮縣,林殷全,無黨籍及未經政黨推薦,1,60,N,NA,213,0.43,49983,81242,9
2014,非直轄市,區域,花蓮縣,邱永双,中國國民黨,1,62,Y,*,4929,10.16,49983,81242,9
2014,非直轄市,區域,花蓮縣,黃晨霖,中國國民黨,1,33,N,NA,2373,4.89,49983,81242,9
2014,非直轄市,區域,花蓮縣,吳建志,中國國民黨,1,34,N,NA,3759,7.75,49983,81242,9
2014,非直轄市,區域,花蓮縣,謝明圳,無黨籍及未經政黨推薦,1,54,N,NA,158,0.32,49983,81242,9
2014,非直轄市,區域,花蓮縣,徐雪玉,中國國民黨,2,53,Y,*,5303,10.94,49983,81242,9
2014,非直轄市,區域,花蓮縣,康木樹,無黨籍及未經政黨推薦,1,62,N,NA,843,1.73,49983,81242,9
2014,非直轄市,區域,花蓮縣,張正治,中國國民黨,1,48,Y,*,4453,9.18,49983,81242,9
2014,非直轄市,區域,花蓮縣,蘇孝信,無黨籍及未經政黨推薦,1,70,N,NA,2196,12.07,18831,29017,3
2014,非直轄市,區域,花蓮縣,張錫銘,無黨籍及未經政黨推薦,1,77,N,NA,591,3.25,18831,29017,3
2014,非直轄市,區域,花蓮縣,王燕美,無黨籍及未經政黨推薦,2,59,Y,*,3745,20.59,18831,29017,3
2014,非直轄市,區域,花蓮縣,張智冠,中國國民黨,1,44,N,*,4648,25.56,18831,29017,3
2014,非直轄市,區域,花蓮縣,蔡秋龍,中國國民黨,1,53,N,NA,3043,16.73,18831,29017,3
2014,非直轄市,區域,花蓮縣,潘富民,中國國民黨,1,56,Y,*,3960,21.77,18831,29017,3
2014,非直轄市,區域,臺東縣,黃裕雄,無黨籍及未經政黨推薦,1,34,N,NA,788,1.76,45780,68626,10
2014,非直轄市,區域,臺東縣,謝明珠,無黨籍及未經政黨推薦,2,65,Y,NA,2349,5.25,45780,68626,10
2014,非直轄市,區域,臺東縣,陳志峰,無黨籍及未經政黨推薦,1,49,Y,*,2887,6.45,45780,68626,10
2014,非直轄市,區域,臺東縣,李建智,中國國民黨,1,55,Y,*,3286,7.34,45780,68626,10
2014,非直轄市,區域,臺東縣,黃俊銘,無黨籍及未經政黨推薦,1,47,N,NA,870,1.94,45780,68626,10
2014,非直轄市,區域,臺東縣,田石雄,中國國民黨,1,66,Y,*,3010,6.72,45780,68626,10
2014,非直轄市,區域,臺東縣,廖進輝,無黨籍及未經政黨推薦,1,64,N,NA,54,0.12,45780,68626,10
2014,非直轄市,區域,臺東縣,吳秀華,中國國民黨,2,41,N,*,4565,10.2,45780,68626,10
2014,非直轄市,區域,臺東縣,吳景槐,中國國民黨,1,52,Y,*,3912,8.74,45780,68626,10
2014,非直轄市,區域,臺東縣,林雅玲,無黨籍及未經政黨推薦,2,42,N,NA,117,0.26,45780,68626,10
2014,非直轄市,區域,臺東縣,王飛龍,無黨籍及未經政黨推薦,1,64,N,NA,2714,6.06,45780,68626,10
2014,非直轄市,區域,臺東縣,彭權英,無黨籍及未經政黨推薦,2,58,N,NA,322,0.71,45780,68626,10
2014,非直轄市,區域,臺東縣,林參天,無黨籍及未經政黨推薦,1,56,Y,*,3196,7.14,45780,68626,10
2014,非直轄市,區域,臺東縣,周達三,中國國民黨,1,48,N,*,3019,6.74,45780,68626,10
2014,非直轄市,區域,臺東縣,饒慶鈴,中國國民黨,2,45,Y,*,4877,10.9,45780,68626,10
2014,非直轄市,區域,臺東縣,黃秋,無黨籍及未經政黨推薦,2,55,Y,*,4135,9.24,45780,68626,10
2014,非直轄市,區域,臺東縣,洪宗楷,民主進步黨,1,35,N,*,4638,10.36,45780,68626,10
2014,非直轄市,區域,臺東縣,張卓然,中國國民黨,1,67,Y,*,5156,100,6511,9837,1
2014,非直轄市,區域,臺東縣,許進榮,無黨籍及未經政黨推薦,1,48,Y,*,4273,57.11,7945,12286,2
2014,非直轄市,區域,臺東縣,林東滿,中國國民黨,1,65,Y,*,3208,42.88,7945,12286,2
2014,非直轄市,區域,臺東縣,陳宏宗,中國國民黨,1,56,Y,*,3951,35.78,11406,16258,2
2014,非直轄市,區域,臺東縣,李振源,無黨籍及未經政黨推薦,1,54,Y,NA,2906,26.31,11406,16258,2
2014,非直轄市,區域,臺東縣,黃瑞華,中國國民黨,1,62,N,*,4185,37.9,11406,16258,2
2014,非直轄市,區域,臺東縣,翁麗吟,中國國民黨,2,57,N,*,3303,53.95,6267,8375,1
2014,非直轄市,區域,臺東縣,張順福,民主進步黨,1,48,N,NA,2819,46.04,6267,8375,1
2014,非直轄市,區域,臺東縣,謝賢裕,中國國民黨,1,54,N,*,1304,52.79,2503,3032,1
2014,非直轄市,區域,臺東縣,陳照隆,中國國民黨,1,65,N,NA,1166,47.2,2503,3032,1
2014,非直轄市,區域,澎湖縣,許神賜,無黨籍及未經政黨推薦,1,77,N,NA,274,0.87,31959,47794,11
2014,非直轄市,區域,澎湖縣,劉陳昭玲,中國國民黨,2,58,Y,*,3027,9.66,31959,47794,11
2014,非直轄市,區域,澎湖縣,傅靜凡,綠黨,1,46,N,NA,773,2.46,31959,47794,11
2014,非直轄市,區域,澎湖縣,黄俊仁,無黨籍及未經政黨推薦,1,44,N,NA,503,1.6,31959,47794,11
2014,非直轄市,區域,澎湖縣,顏嘉弘,中國國民黨,1,40,N,*,2241,7.15,31959,47794,11
2014,非直轄市,區域,澎湖縣,陳慧玲,民主進步黨,2,52,N,*,2176,6.94,31959,47794,11
2014,非直轄市,區域,澎湖縣,胡松榮,中國國民黨,1,68,Y,*,2422,7.73,31959,47794,11
2014,非直轄市,區域,澎湖縣,藍俊逸,中國國民黨,1,68,Y,*,2585,8.25,31959,47794,11
2014,非直轄市,區域,澎湖縣,陳海山,無黨籍及未經政黨推薦,1,64,Y,*,2530,8.07,31959,47794,11
2014,非直轄市,區域,澎湖縣,黃春燕,無黨籍及未經政黨推薦,2,57,Y,NA,1218,3.88,31959,47794,11
2014,非直轄市,區域,澎湖縣,許麗音,無黨籍及未經政黨推薦,2,66,N,NA,774,2.47,31959,47794,11
2014,非直轄市,區域,澎湖縣,陳雙全,中國國民黨,1,53,Y,*,2337,7.45,31959,47794,11
2014,非直轄市,區域,澎湖縣,蔡金美,無黨團結聯盟,2,46,N,NA,579,1.84,31959,47794,11
2014,非直轄市,區域,澎湖縣,張再興,無黨籍及未經政黨推薦,1,62,N,*,2049,6.54,31959,47794,11
2014,非直轄市,區域,澎湖縣,郁國麟,無黨籍及未經政黨推薦,1,54,N,NA,677,2.16,31959,47794,11
2014,非直轄市,區域,澎湖縣,呂黃春金,民主進步黨,2,54,N,*,1645,5.25,31959,47794,11
2014,非直轄市,區域,澎湖縣,蘇陳綉色,無黨籍及未經政黨推薦,2,57,N,NA,1583,5.05,31959,47794,11
2014,非直轄市,區域,澎湖縣,吳文相,無黨籍及未經政黨推薦,1,66,Y,*,1945,6.2,31959,47794,11
2014,非直轄市,區域,澎湖縣,陳百川,中國國民黨,1,54,N,*,1990,6.35,31959,47794,11
2014,非直轄市,區域,澎湖縣,蔡清續,無黨籍及未經政黨推薦,1,57,N,NA,1348,18.43,7607,11762,3
2014,非直轄市,區域,澎湖縣,歐陽洲,無黨籍及未經政黨推薦,1,42,Y,*,1797,24.57,7607,11762,3
2014,非直轄市,區域,澎湖縣,成萬貫,無黨籍及未經政黨推薦,1,53,Y,*,2209,30.21,7607,11762,3
2014,非直轄市,區域,澎湖縣,陳振中,中國國民黨,1,51,N,*,1958,26.77,7607,11762,3
2014,非直轄市,區域,澎湖縣,鄭來得,無黨籍及未經政黨推薦,1,63,N,NA,486,9.44,5302,8098,2
2014,非直轄市,區域,澎湖縣,宋國進,中國國民黨,1,61,Y,*,1897,36.88,5302,8098,2
2014,非直轄市,區域,澎湖縣,魏長源,無黨籍及未經政黨推薦,1,63,Y,*,1883,36.61,5302,8098,2
2014,非直轄市,區域,澎湖縣,許龍聰,無黨籍及未經政黨推薦,1,48,N,NA,877,17.05,5302,8098,2
2014,非直轄市,區域,澎湖縣,楊石龍,無黨籍及未經政黨推薦,1,55,N,*,2984,100,4728,7060,1
2014,非直轄市,區域,澎湖縣,陳佩真,無黨籍及未經政黨推薦,2,31,N,NA,1189,43.09,2846,4326,1
2014,非直轄市,區域,澎湖縣,俞喜龍,無黨籍及未經政黨推薦,1,58,N,NA,230,8.33,2846,4326,1
2014,非直轄市,區域,澎湖縣,葉明縣,無黨籍及未經政黨推薦,1,59,Y,*,1340,48.56,2846,4326,1
2014,非直轄市,區域,澎湖縣,夏晨榮,中國國民黨,1,54,Y,NA,977,49.54,2030,3125,1
2014,非直轄市,區域,澎湖縣,呂啟宗,無黨籍及未經政黨推薦,1,62,N,*,995,50.45,2030,3125,1
2014,非直轄市,區域,基隆市,呂美玲,中國國民黨,2,50,Y,*,5434,21.87,25646,41246,4
2014,非直轄市,區域,基隆市,余重城,人民民主陣線,1,52,N,NA,355,1.42,25646,41246,4
2014,非直轄市,區域,基隆市,張淵翔,中國國民黨,1,37,N,NA,3588,14.44,25646,41246,4
2014,非直轄市,區域,基隆市,藍敏煌,中國國民黨,1,47,Y,*,6884,27.71,25646,41246,4
2014,非直轄市,區域,基隆市,徐莉莉,親民黨,2,50,N,*,3636,14.63,25646,41246,4
2014,非直轄市,區域,基隆市,詹春陽,民主進步黨,1,67,Y,*,4944,19.9,25646,41246,4
2014,非直轄市,區域,基隆市,余宗珮,親民黨,2,39,N,NA,561,2.14,26677,41869,4
2014,非直轄市,區域,基隆市,陳宜,無黨籍及未經政黨推薦,2,28,N,NA,1548,5.9,26677,41869,4
2014,非直轄市,區域,基隆市,賴正庸,無黨籍及未經政黨推薦,1,44,N,NA,2292,8.74,26677,41869,4
2014,非直轄市,區域,基隆市,何淑萍,中國國民黨,2,43,Y,*,2573,9.81,26677,41869,4
2014,非直轄市,區域,基隆市,韓良圻,無黨籍及未經政黨推薦,1,58,Y,*,7877,30.05,26677,41869,4
2014,非直轄市,區域,基隆市,鄭村棋,人民民主陣線,1,62,N,NA,931,3.55,26677,41869,4
2014,非直轄市,區域,基隆市,陳東財,民主進步黨,1,63,Y,*,3819,14.57,26677,41869,4
2014,非直轄市,區域,基隆市,林家益,無黨籍及未經政黨推薦,1,42,N,NA,368,1.4,26677,41869,4
2014,非直轄市,區域,基隆市,林月琴,台灣團結聯盟,2,50,N,NA,2343,8.94,26677,41869,4
2014,非直轄市,區域,基隆市,張漢土,中國國民黨,1,62,Y,*,3896,14.86,26677,41869,4
2014,非直轄市,區域,基隆市,莊榮欽,中國國民黨,1,57,Y,*,3051,12.95,24158,36587,4
2014,非直轄市,區域,基隆市,林華生,無黨籍及未經政黨推薦,1,51,N,NA,2294,9.73,24158,36587,4
2014,非直轄市,區域,基隆市,游祥耀,民主進步黨,1,62,Y,*,3478,14.76,24158,36587,4
2014,非直轄市,區域,基隆市,林淑姣,無黨籍及未經政黨推薦,2,50,N,NA,753,3.19,24158,36587,4
2014,非直轄市,區域,基隆市,陳建雄,民主進步黨,1,58,N,NA,1619,6.87,24158,36587,4
2014,非直轄市,區域,基隆市,江書豪,無黨籍及未經政黨推薦,1,37,N,NA,1252,5.31,24158,36587,4
2014,非直轄市,區域,基隆市,黃小陵,人民民主陣線,2,44,N,NA,563,2.39,24158,36587,4
2014,非直轄市,區域,基隆市,曾紀嚴,中國國民黨,1,38,N,*,3280,13.92,24158,36587,4
2014,非直轄市,區域,基隆市,張芳麗,中國國民黨,2,62,Y,!,2433,10.32,24158,36587,4
2014,非直轄市,區域,基隆市,藍正宗,中國國民黨,1,51,N,-,2887,12.25,24158,36587,4
2014,非直轄市,區域,基隆市,駱智仁,中國國民黨,1,45,N,NA,1944,8.25,24158,36587,4
2014,非直轄市,區域,基隆市,陳志和,無黨籍及未經政黨推薦,1,43,N,NA,1077,4.23,25934,40164,4
2014,非直轄市,區域,基隆市,施世明,民主進步黨,1,62,Y,*,4486,17.66,25934,40164,4
2014,非直轄市,區域,基隆市,宋瑋莉,中國國民黨,2,57,Y,*,3479,13.69,25934,40164,4
2014,非直轄市,區域,基隆市,楊石城,中國國民黨,1,52,Y,*,8120,31.96,25934,40164,4
2014,非直轄市,區域,基隆市,張錦煌,民主進步黨,1,59,Y,*,5425,21.35,25934,40164,4
2014,非直轄市,區域,基隆市,莊敬聖,無黨籍及未經政黨推薦,1,40,N,NA,2085,8.2,25934,40164,4
2014,非直轄市,區域,基隆市,龔尤倩,人民民主陣線,2,45,N,NA,729,2.86,25934,40164,4
2014,非直轄市,區域,基隆市,陳志成,民主進步黨,1,64,Y,*,4472,11.24,40536,64327,7
2014,非直轄市,區域,基隆市,袁孔琪,人民民主陣線,1,53,N,NA,350,0.87,40536,64327,7
2014,非直轄市,區域,基隆市,秦鉦,中國國民黨,1,61,Y,*,5434,13.65,40536,64327,7
2014,非直轄市,區域,基隆市,洪森永,民主進步黨,1,49,Y,*,4621,11.61,40536,64327,7
2014,非直轄市,區域,基隆市,莊錦田,親民黨,1,61,Y,*,4040,10.15,40536,64327,7
2014,非直轄市,區域,基隆市,沈義傳,中國國民黨,1,65,Y,NA,3824,9.61,40536,64327,7
2014,非直轄市,區域,基隆市,鄭林清良,中國國民黨,2,66,Y,*,4647,11.68,40536,64327,7
2014,非直轄市,區域,基隆市,蔡適應,民主進步黨,1,41,Y,*,7010,17.62,40536,64327,7
2014,非直轄市,區域,基隆市,俞叁發,中國國民黨,1,49,N,*,5383,13.53,40536,64327,7
2014,非直轄市,區域,基隆市,連恩典,無黨籍及未經政黨推薦,1,56,N,*,3375,17.88,19206,30206,3
2014,非直轄市,區域,基隆市,鄭怡信,無黨籍及未經政黨推薦,1,59,Y,NA,2046,10.84,19206,30206,3
2014,非直轄市,區域,基隆市,陳江山,中國國民黨,1,55,Y,*,5153,27.3,19206,30206,3
2014,非直轄市,區域,基隆市,王奕荃,中國國民黨,1,53,N,NA,837,4.43,19206,30206,3
2014,非直轄市,區域,基隆市,鄭可熙,無黨籍及未經政黨推薦,1,59,N,NA,2759,14.62,19206,30206,3
2014,非直轄市,區域,基隆市,林明智,民主進步黨,1,41,N,*,2997,15.88,19206,30206,3
2014,非直轄市,區域,基隆市,王醒之,無黨籍及未經政黨推薦,1,42,N,NA,1703,9.02,19206,30206,3
2014,非直轄市,區域,基隆市,吳桐茂,無黨籍及未經政黨推薦,1,49,N,-,3246,11.87,27885,42280,4
2014,非直轄市,區域,基隆市,楊秀玉,親民黨,2,47,N,!,2571,9.4,27885,42280,4
2014,非直轄市,區域,基隆市,蘇仁和,民主進步黨,1,60,Y,*,3440,12.58,27885,42280,4
2014,非直轄市,區域,基隆市,張明麗,綠黨,2,44,N,NA,1048,3.83,27885,42280,4
2014,非直轄市,區域,基隆市,陳永順,中國國民黨,1,49,N,NA,1744,6.38,27885,42280,4
2014,非直轄市,區域,基隆市,蘇財發,中國國民黨,1,65,Y,NA,2407,8.8,27885,42280,4
2014,非直轄市,區域,基隆市,蔡旺璉,中國國民黨,1,60,Y,*,4204,15.38,27885,42280,4
2014,非直轄市,區域,基隆市,張美瓊,民主進步黨,2,53,N,NA,1620,5.92,27885,42280,4
2014,非直轄市,區域,基隆市,張耿輝,無黨籍及未經政黨推薦,1,53,Y,*,4195,15.35,27885,42280,4
2014,非直轄市,區域,基隆市,陳重光,人民民主陣線,1,33,N,NA,86,0.31,27885,42280,4
2014,非直轄市,區域,基隆市,崔靜玫,無黨籍及未經政黨推薦,2,56,N,NA,336,1.22,27885,42280,4
2014,非直轄市,區域,基隆市,高辜惠珍,中國國民黨,2,56,Y,NA,2431,8.89,27885,42280,4
2014,非直轄市,區域,新竹市,楊志翔,綠黨,1,25,N,NA,3279,5.09,65893,106201,11
2014,非直轄市,區域,新竹市,羅華強,無黨籍及未經政黨推薦,1,44,N,NA,403,0.62,65893,106201,11
2014,非直轄市,區域,新竹市,鍾淑英,中國國民黨,2,58,Y,*,3705,5.75,65893,106201,11
2014,非直轄市,區域,新竹市,余邦彥,中國國民黨,1,43,Y,*,5003,7.77,65893,106201,11
2014,非直轄市,區域,新竹市,鄭貴元,民主進步黨,1,62,N,*,3687,5.72,65893,106201,11
2014,非直轄市,區域,新竹市,羅文熾,無黨籍及未經政黨推薦,1,60,Y,*,3675,5.7,65893,106201,11
2014,非直轄市,區域,新竹市,方俊評,無黨籍及未經政黨推薦,1,39,N,NA,1403,2.17,65893,106201,11
2014,非直轄市,區域,新竹市,張祖琰,中國國民黨,2,63,Y,*,5207,8.08,65893,106201,11
2014,非直轄市,區域,新竹市,李國璋,中國國民黨,1,44,N,*,3789,5.88,65893,106201,11
2014,非直轄市,區域,新竹市,謝希誠,中國國民黨,1,52,Y,*,3730,5.79,65893,106201,11
2014,非直轄市,區域,新竹市,鄭正鈐,中國國民黨,1,45,Y,*,4096,6.36,65893,106201,11
2014,非直轄市,區域,新竹市,廖婉君,無黨籍及未經政黨推薦,2,27,N,NA,2016,3.13,65893,106201,11
2014,非直轄市,區域,新竹市,程澎澎,無黨籍及未經政黨推薦,2,60,N,NA,938,1.45,65893,106201,11
2014,非直轄市,區域,新竹市,段孝芳,中國國民黨,2,54,Y,NA,3329,5.17,65893,106201,11
2014,非直轄市,區域,新竹市,劉聲正,台灣團結聯盟,1,55,N,*,3340,5.18,65893,106201,11
2014,非直轄市,區域,新竹市,李炳煌,無黨籍及未經政黨推薦,1,41,N,NA,87,0.13,65893,106201,11
